13310;3;3800.0000
2107;3;3800.0000
24694;3;3800.0000
24685;1;9800.0000
24685;1;9800.0000
24668;1;9800.0000
2087;1;9800.0000
24632;1;8800.0000
24666;1;9800.0000
2102;1;9800.0000
2099;1;9800.0000
2076;1;3800.0000
24649;1;3800.0000
24649;1;3800.0000
24649;1;3800.0000
24649;1;3800.0000
2064;1;3800.0000
2113;1;8800.0000
2113;1;8800.0000
2090;1;8800.0000
13311;1;8800.0000
13311;1;8800.0000
13311;1;8800.0000
24626;1;19800.0000
24646;1;3800.0000
24660;1;6800.0000
24653;1;1000.0000
2088;1;1000.0000
13307;1;1000.0000
13307;1;1000.0000
24677;1;1000.0000
2101;1;1000.0000
2101;1;1000.0000
2057;6;2000.0000
24623;6;2000.0000
2062;6;2000.0000
2062;6;2000.0000
13307;6;2000.0000
13307;6;2000.0000
24655;6;2000.0000
24655;6;2000.0000
24662;6;2000.0000
2079;6;2000.0000
13304;6;2000.0000
13304;6;2000.0000
2087;1;0.0000
24668;1;0.0000
24685;1;0.0000
24685;1;0.0000
24632;1;0.0000
24631;1;0.0000
2064;1;3800.0000
2063;1;3800.0000
2063;1;3800.0000
2063;1;3800.0000
2058;1;3800.0000
2059;1;5800.0000
24681;3;0.0000
24674;1;6500.0000
2104;1;6500.0000
2091;1;5000.0000
2083;1;6800.0000
2085;3;7800.0000
2085;3;7800.0000
24642;3;19800.0000
13307;4;0.0000
13307;4;0.0000
24624;1;5800.0000
2061;1;0.0000
2113;1;15800.0000
13304;1;15800.0000
2077;1;15800.0000
2082;1;6800.0000
24671;1;11800.0000
2085;1;11800.0000
24647;1;11800.0000
24647;1;11800.0000
24633;3;9800.0000
24627;3;9800.0000
13303;3;9800.0000
24661;3;5800.0000
24653;3;5800.0000
24653;3;5800.0000
2088;3;5800.0000
2101;3;5800.0000
2101;3;5800.0000
24677;3;5800.0000
24677;3;5800.0000
24691;3;5800.0000
2057;3;5800.0000
24696;3;5800.0000
24696;3;5800.0000
24632;3;5800.0000
13291;3;5800.0000
13313;3;5800.0000
13313;3;5800.0000
24687;3;5800.0000
2107;3;5800.0000
24670;3;5800.0000
2084;3;5800.0000
24665;3;5800.0000
24654;3;5800.0000
2072;3;5800.0000
2072;3;5800.0000
2072;3;5800.0000
24664;2;9800.0000
24664;2;9800.0000
24664;2;9800.0000
24664;2;9800.0000
2099;2;9800.0000
24676;2;9800.0000
24676;2;9800.0000
24688;2;9800.0000
24695;2;9800.0000
24695;2;9800.0000
24695;2;9800.0000
24695;2;9800.0000
2060;3;5800.0000
13307;3;5800.0000
13307;3;5800.0000
24671;3;5800.0000
2061;1;37800.0000
24631;1;37800.0000
24631;1;37800.0000
